,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,audio_valence
15996,Love Yourself,84.0,233720.0,0.856,0.607,0.376,0.0,4.0,0.285,-9.954,1.0,0.4529999999999999,102.541,0.545
15997,Let It Be - Remastered 2009,78.0,243026.0,0.631,0.4429999999999999,0.4029999999999999,0.0,0.0,0.111,-8.339,1.0,0.0322,143.46200000000002,0.41
15998,Believe,77.0,239026.0,0.0082,0.652,0.917,0.0,6.0,0.0509,-6.72,1.0,0.0548,132.975,0.4589999999999999
15999,Hey There Delilah,71.0,232853.0,0.865,0.51,0.376,0.000121,2.0,0.113,-10.995,1.0,0.0307,103.851,0.321
16000,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",80.0,236001.0,0.0123,0.667,0.83,0.0,0.0,0.191,-5.715,1.0,0.0749,113.03,0.701
16001,Wonderwall,64.0,258906.0,0.00216,0.4029999999999999,0.852,0.0,2.0,0.13,-5.591,1.0,0.0367,174.326,0.483
16002,Irreplaceable,78.0,227853.0,0.0293,0.447,0.6940000000000001,5.46e-06,7.0,0.1669999999999999,-4.637,0.0,0.382,175.868,0.509
16003,A Thousand Miles,30.0,237440.0,0.3279999999999999,0.4539999999999999,,0.0,11.0,0.226,-3.774,1.0,0.0398,94.767,0.32
16004,Shower,74.0,206166.0,0.0317,0.6990000000000001,0.529,3.59e-05,2.0,0.285,-7.547999999999999,1.0,0.0487,119.987,0.121
16005,"Ob-La-Di, Ob-La-Da - Remastered",29.0,188960.0,0.2319999999999999,0.818,0.728,0.0642,10.0,0.251,-8.331,1.0,0.0314,113.059,0.975
16006,,72.0,277040.0,0.0178,0.672,0.738,6.75e-05,0.0,0.0927,-7.045,1.0,0.0506,107.938,0.392
16007,Home,75.0,306320.0,0.32,0.545,0.59,0.000389,2.0,0.124,-6.693,1.0,0.0327,111.739,0.127
16008,I'm Coming Out,69.0,326373.0,0.174,0.742,0.92,0.123,5.0,0.0715,-4.46,1.0,0.0503,110.093,0.758
16009,Craters,51.0,250427.0,0.628,0.708,0.225,0.00471,5.0,0.131,-16.759,0.0,0.263,92.876,0.238
16010,What a Fool Believes - Live,51.0,252066.0,0.435,0.5,0.407,0.0004059999999999,9.0,0.979,-14.585,1.0,0.0792,102.513,0.3339999999999999
16011,Voodoo,53.0,222079.0,0.18,0.598,0.5539999999999999,0.0343,1.0,0.188,-7.733,1.0,0.0496,78.016,0.682
16012,I Believe In Love,61.0,229773.0,0.402,0.504,0.494,1.62e-06,5.0,0.367,-7.622999999999999,0.0,0.284,69.32,0.425
16013,"Love, Love, Love",58.0,204055.0,,0.497,0.636,0.0,8.0,0.228,-8.71,1.0,0.0723,93.777,0.69
16014,Love Me Right,26.0,291900.0,0.0776,0.5489999999999999,0.527,2.69e-05,5.0,0.11,-6.734,0.0,0.0448,89.97,0.22
16015,Visions,54.0,323266.0,0.953,0.478,0.2,0.000521,6.0,0.104,-16.081,0.0,0.037,130.466,0.14
16016,Another Life,57.0,358626.0,0.127,0.5720000000000001,0.61,0.0295,9.0,0.0953,-7.994,1.0,0.0448,71.25399999999999,0.364
16017,Pink + White,15.0,184516.0,0.674,0.539,0.546,4.86e-05,9.0,0.422,-7.447999999999999,1.0,0.106,159.996,0.5539999999999999
16018,Love Is Stronger Than Pride,59.0,258026.0,0.7659999999999999,0.5660000000000001,0.335,0.000366,4.0,0.0824,-12.417,0.0,0.0293,87.617,0.317
16019,Angel - Recorded At Spotify Studios NYC,49.0,297779.0,0.978,0.471,0.1169999999999999,0.00113,11.0,0.109,-14.063,1.0,0.0311,77.41199999999999,0.347
16020,Don't Touch My Hair,63.0,257546.0,0.409,0.823,0.411,0.00135,0.0,0.649,-7.061,1.0,0.0557,90.997,0.397
16021,Heaven Only Knows,53.0,250053.0,0.0489,0.5820000000000001,0.484,0.0,6.0,0.0704,-10.058,1.0,0.0509,120.099,0.237
16022,Leave It Smokin’,51.0,234935.0,0.0377,,0.7659999999999999,0.0012699999999999,5.0,0.106,-4.732,0.0,0.0602,102.016,0.4
16023,Beyond - Recorded at Spotify Studios NYC,58.0,244213.0,0.527,0.634,0.433,0.0,4.0,0.069,-7.896,1.0,0.0579999999999999,75.961,0.247
16024,Wild Flower,51.0,389493.0,0.483,0.46,0.358,0.0,6.0,0.0808,-11.451,1.0,0.0385,120.758,0.507
16025,Add To Me - Recorded At Spotify Studios NYC,50.0,220546.0,0.662,0.605,0.3279999999999999,0.0,9.0,0.41,-12.121,0.0,0.15,169.175,0.934
16026,Best of Me,61.0,226373.0,0.00962,0.742,0.728,3.73e-05,10.0,0.134,-6.626,0.0,0.0315,96.01,0.6970000000000001
16027,I Feel a Change,55.0,266120.0,0.389,0.485,0.531,6.31e-05,5.0,0.0925,-5.212999999999999,0.0,0.0364,80.48899999999999,0.319
16028,Open Your Eyes ii,40.0,,0.226,0.427,0.606,0.0,1.0,0.152,-8.027999999999999,1.0,0.0605,88.97,0.255
16029,Remind Me,46.0,245346.0,0.19,0.857,0.5870000000000001,0.0004969999999999,11.0,0.231,-7.627000000000001,1.0,0.0826,98.001,0.3779999999999999
16030,Evergreen,15.0,192933.0,0.456,0.705,0.347,0.000796,9.0,0.0515,-6.516,1.0,0.0502,72.916,0.535
16031,Best Part (feat. H.E.R.),82.0,209831.0,0.8079999999999999,0.524,0.364,0.0,7.0,0.1,-10.209,1.0,0.0367,75.24,0.436
16032,First Began - Recorded at Spotify Studios NYC,52.0,211202.0,0.8859999999999999,0.433,0.218,0.0,3.0,0.107,-10.282,0.0,0.127,,0.327
16033,Rolling Hills,45.0,287293.0,0.191,0.474,0.5760000000000001,0.000352,7.0,0.32,-6.502000000000001,1.0,0.225,74.066,0.436
16034,Deeper,50.0,236545.0,0.8440000000000001,0.484,0.293,2.3e-06,9.0,0.104,-8.164,1.0,0.0377,134.002,0.316
16035,Get You - Recorded at Spotify Studios NYC,66.0,226720.0,0.316,0.6729999999999999,0.596,1.88e-05,11.0,0.107,-6.489,0.0,0.0438,75.02199999999999,0.22
16036,How Deep Is Your Love (feat. Yebba) - Live,62.0,210132.0,0.346,0.424,0.484,0.0,11.0,0.588,-10.853,1.0,0.0969999999999999,92.514,0.523
16037,Try,47.0,247275.0,0.259,0.46,0.32,0.0,7.0,0.114,-8.158999999999999,1.0,0.0336,131.701,0.175
16038,Brown Eyed Lover,53.0,238819.0,0.173,0.62,0.852,0.0,4.0,0.1009999999999999,-4.399,1.0,0.108,80.91,0.638
16039,I Can't Help It,60.0,269333.0,0.7040000000000001,0.684,0.3939999999999999,5.76e-06,5.0,0.178,-19.075,0.0,0.0908,100.068,0.429
16040,Make Me A Believer,49.0,383586.0,0.605,0.3379999999999999,0.62,1.04e-06,6.0,0.983,-7.925,0.0,0.0428,64.763,0.264
16041,A Change Is Gonna Come - Recorded At Spotify Studios NYC,50.0,255320.0,0.633,0.4639999999999999,0.162,0.0,7.0,0.0943,-11.478,0.0,0.0325,136.013,0.346
16042,Beyond,74.0,240600.0,0.2289999999999999,0.58,0.687,0.0,6.0,0.109,-5.4,1.0,0.106,76.014,0.187
16043,Cryin',48.0,246973.0,0.0946,0.688,0.578,0.0,11.0,0.303,-7.547000000000001,0.0,0.36,78.024,0.621
16044,I Know You Know,58.0,225200.0,0.737,0.578,0.4379999999999999,0.00877,2.0,0.0969999999999999,-11.483,0.0,0.0696,89.083,0.79
16045,FIRST TIME AGAIN,46.0,243716.0,0.212,0.618,0.7290000000000001,1.21e-06,7.0,0.136,-5.8870000000000005,1.0,0.0783,119.854,0.21
16046,I Won't Mind,55.0,216000.0,0.934,0.479,0.106,1.82e-05,10.0,0.284,-13.497,0.0,0.0426,144.407,0.0838
16047,This Masquerade,50.0,196920.0,0.155,0.469,0.296,1.6100000000000002e-05,0.0,0.0878,-14.146,0.0,0.0356,180.686,0.539
16048,Your Love,49.0,295213.0,0.0269,0.355,0.821,0.0,1.0,0.121,-4.958,1.0,0.237,92.591,0.413
16049,Free,40.0,300506.0,0.2019999999999999,0.61,0.562,0.00597,10.0,0.155,-6.025,0.0,0.0399,178.02900000000002,0.493
16050,Autumn Leaves,11.0,191213.0,0.7809999999999999,0.364,0.532,0.0,7.0,0.0971,-11.946,0.0,0.0312,78.444,0.497
16051,,61.0,230853.0,0.375,0.624,0.488,9.63e-05,4.0,0.3389999999999999,-8.258,0.0,0.0584,84.21799999999999,0.273
16052,Peace+Love (feat. Jarrod Lawson & Tony Ozier),46.0,264267.0,0.753,0.539,,0.00115,4.0,0.0993,-9.025,0.0,0.0846,77.63600000000001,0.3379999999999999
16053,Drip,54.0,217253.0,0.0227,0.617,0.418,5.19e-06,6.0,0.0854,-5.228,0.0,0.0441,73.018,0.4029999999999999
16054,Luh Ya,52.0,213356.0,0.0596,0.49,0.605,0.0,9.0,0.107,-8.765,0.0,0.419,180.109,0.257
16055,Run Deep,37.0,216942.0,0.316,0.6579999999999999,0.6729999999999999,0.0,3.0,0.0807,-6.362,0.0,0.0512,90.617,0.695
16056,Show The Way,12.0,262253.0,0.7490000000000001,0.616,0.5329999999999999,0.000181,5.0,0.321,-11.121,0.0,0.126,90.007,0.3939999999999999
16057,Provider,70.0,243238.0,0.74,0.654,0.325,2.14e-05,2.0,0.152,-11.925,1.0,0.282,139.886,0.39
16058,Autumn,48.0,217906.0,0.482,0.428,0.515,0.0,1.0,0.0972,-9.265,0.0,0.0656,130.124,0.344
16059,Orange Moon,54.0,430000.0,0.4639999999999999,0.4679999999999999,0.149,0.000276,5.0,0.152,-13.976,0.0,0.0363,97.965,0.124
16060,People Make the World Go Round,50.0,213800.0,0.6829999999999999,0.7240000000000001,0.495,4.31e-06,4.0,0.367,-9.06,0.0,0.052,83.119,0.764
16061,Will He,48.0,202102.0,0.821,0.607,0.259,0.000172,10.0,0.561,-13.03,1.0,0.0481,116.134,0.1009999999999999
16062,Fantasy,67.0,226213.0,0.291,0.6659999999999999,0.7140000000000001,0.0212,4.0,0.128,-9.448,0.0,0.0617,89.01799999999999,0.69
16063,Going All the Way,48.0,172008.0,0.13,0.652,0.687,0.0,2.0,0.351,-5.607,1.0,0.0456,89.99600000000001,0.314
16064,Honest,46.0,232135.0,0.0238,0.419,0.541,0.0,0.0,0.103,-5.8260000000000005,1.0,0.0388,147.416,0.173
16065,You & I,11.0,222492.0,0.444,0.531,0.569,0.0,0.0,0.0903,-9.35,1.0,0.0428,73.503,0.618
16066,Mirror (Live),51.0,233826.0,0.741,0.472,0.317,0.0,7.0,0.153,-12.154000000000002,1.0,0.0309,65.108,0.0633
16067,Walk On By,57.0,273066.0,0.0462,0.313,0.34,0.000465,6.0,0.0735,-15.315,1.0,0.0504,145.955,0.407
16068,Superman,45.0,384840.0,0.3939999999999999,0.727,0.7170000000000001,0.00564,1.0,0.111,-7.739,1.0,0.0474,94.959,0.319
16069,Still Ray,52.0,183293.0,0.0598,0.875,0.435,3.66e-05,10.0,0.0949,-8.516,0.0,0.0379,83.79799999999999,0.845
16070,Grandma's Hands,45.0,243071.0,0.00464,0.565,0.482,4.17e-05,,0.27,-7.709,1.0,0.0489,78.0,0.19
16071,Tomorrow,,306213.0,0.0616,0.858,0.5479999999999999,0.0015,5.0,0.0772,-12.677,0.0,0.182,75.992,0.5479999999999999
16072,Liberation (with Cee-Lo),51.0,526373.0,0.0841,0.66,0.63,5.720000000000001e-05,11.0,0.0819,-9.615,1.0,0.149,157.594,0.591
16073,Blessin Me,48.0,282826.0,0.308,0.286,0.7609999999999999,0.0,5.0,0.355,-4.793,1.0,0.108,159.16,0.3289999999999999
16074,Feels Good,42.0,270266.0,0.244,0.845,0.3,8.1e-05,2.0,0.198,-7.01,1.0,0.0444,93.005,0.564
16075,,37.0,289666.0,0.563,0.608,0.6759999999999999,0.000956,8.0,0.0962,-6.581,0.0,0.0329,164.99200000000002,0.823
16076,In My Head,50.0,280733.0,0.078,0.67,0.603,0.00108,5.0,0.351,-8.027000000000001,0.0,0.0672,148.985,0.6809999999999999
16077,I Really Don't Care,42.0,179631.0,0.561,0.698,0.484,0.000411,7.0,0.107,-6.622999999999999,1.0,0.0265,99.668,0.233
16078,Best,47.0,199384.0,0.0692,0.769,0.506,2.1e-06,0.0,0.071,-8.079,1.0,0.0421,129.97899999999998,0.492
16079,Things Are Changin' - Live [Solo Acoustic],59.0,271160.0,0.903,0.7340000000000001,0.311,0.016,9.0,0.198,-9.47,1.0,0.0375,85.67200000000001,0.357
16080,I'm In Love,39.0,290306.0,0.023,0.632,0.561,0.0135,10.0,0.0918,-7.76,1.0,0.0433,81.068,0.389
16081,All My Days (feat. Darien Brockington),44.0,257085.0,0.426,0.591,0.708,0.0004669999999999,6.0,0.292,-8.461,0.0,0.0707,74.985,0.534
16082,Missing You,50.0,136906.0,0.513,0.7909999999999999,0.129,0.11,2.0,0.114,-12.51,1.0,0.149,140.014,0.248
16083,The Beginning (Work It Out),43.0,166243.0,0.138,0.355,0.6990000000000001,0.000264,7.0,0.127,-6.445,0.0,0.0601,62.883,0.384
16084,Wonderland,25.0,220563.0,0.893,0.366,0.307,,4.0,0.0843,-10.366,1.0,0.0318,150.79,0.289
16085,Fantasy,68.0,218947.0,0.353,0.68,0.747,0.0,4.0,0.138,-6.056,0.0,0.091,113.933,0.331
16086,So I Know You Care,45.0,202628.0,0.623,0.349,0.316,0.0,9.0,0.211,-10.794,0.0,0.0742,78.454,0.3329999999999999
16087,Drowndeep: Hula,43.0,341266.0,0.145,0.621,0.449,0.072,5.0,0.3389999999999999,-13.486,0.0,0.0519,90.042,0.505
16088,For Real,10.0,226333.0,0.32,0.595,0.525,0.0,11.0,0.0419,-7.337999999999999,1.0,0.245,136.061,0.7559999999999999
16089,Blind Ambition,45.0,231729.0,0.212,0.847,0.5770000000000001,0.0,9.0,0.0627,-6.875,1.0,0.149,122.925,0.5589999999999999
16090,Feel Like Makin' Love,63.0,175400.0,0.833,0.6809999999999999,0.264,0.441,8.0,0.103,-21.861,1.0,0.0309,93.809,0.6920000000000001
16091,All I Ever Wanted (feat. Maysa),36.0,257519.0,0.488,0.616,0.5710000000000001,0.0069,9.0,0.0968,-9.095,0.0,0.0429,74.96300000000001,0.552
16092,7/11,75.0,213506.0,0.0128,0.747,0.705,0.0,9.0,0.126,-5.1370000000000005,0.0,0.126,136.024,0.56
16093,Sing,74.0,235382.0,0.304,0.818,0.67,1.22e-06,8.0,0.0601,-4.4510000000000005,0.0,0.0472,119.988,0.939
16094,GDFR (feat. Sage The Gemini & Lookas),65.0,190185.0,0.000704,,0.8270000000000001,0.00534,5.0,0.065,-4.0360000000000005,1.0,0.0734,145.889,0.69
16095,Turn Down for What,73.0,213733.0,,0.818,0.799,0.128,1.0,0.057,-4.1,0.0,0.156,100.014,0.0815
16096,Blame,75.0,212960.0,0.0289,0.413,0.856,0.00571,0.0,0.3429999999999999,-4.078,0.0,0.0808,128.017,0.35
16097,Pompeii - Remix,46.0,216687.0,0.0351,0.565,0.8759999999999999,0.0,9.0,0.109,-2.309,1.0,0.0888,127.55,0.617
16098,All The Way,7.0,179640.0,0.0187,0.5529999999999999,0.855,0.0,1.0,0.0428,-2.025,1.0,0.0732,127.997,0.552
16099,Sugar,18.0,235493.0,0.0553,0.7440000000000001,0.7829999999999999,0.0,1.0,0.086,-7.077000000000001,1.0,0.0337,,0.885
16100,NRG - Radio Edit,43.0,195088.0,0.0634,0.637,0.911,8.8e-05,1.0,0.366,-4.217,1.0,0.4589999999999999,127.996,0.782
16101,Red Lights,16.0,263890.0,0.000739,0.653,0.8290000000000001,1.5e-06,10.0,0.225,-4.783,1.0,0.0377,124.989,0.545
16102,Cheerleader (Felix Jaehn Remix) - Radio Edit,54.0,180021.0,0.184,0.8270000000000001,0.5760000000000001,0.0289999999999999,4.0,0.0656,-7.774,1.0,0.0372,118.04,0.41
16103,Bad (feat. Vassy) - Radio Edit,66.0,170625.0,0.00125,,0.972,0.0186,5.0,0.3279999999999999,-3.927,0.0,0.088,127.966,0.411
16104,Hey Brother,42.0,255093.0,0.0309,0.545,0.78,4.64e-05,7.0,0.0828,-4.867,0.0,0.0436,125.014,0.4579999999999999
16105,Changes,67.0,345173.0,0.00864,0.8220000000000001,0.7040000000000001,0.627,3.0,0.0633,-8.242,0.0,0.0374,125.999,0.255
16106,Hideaway,24.0,251960.0,0.109,0.863,0.601,0.00764,7.0,0.0676,-6.978,0.0,0.054,122.961,0.178
16107,#SELFIE,27.0,183750.0,0.0136,0.8079999999999999,0.915,9.03e-06,0.0,0.0788,-3.277,1.0,0.233,127.984,0.647
16108,Rather Be (feat. Jess Glynne),74.0,227833.0,0.162,0.799,0.586,2.03e-06,11.0,0.193,-6.735,1.0,0.0377,120.97,0.5489999999999999
16109,Summer,24.0,224506.0,0.0215,0.603,0.861,0.043,4.0,0.1,-3.565,0.0,0.0325,127.962,0.72
16110,Centuries,38.0,228360.0,0.0038,0.3829999999999999,0.861,0.0,4.0,0.11,-2.8160000000000003,0.0,0.0777,176.084,0.48
16111,Swing Into It,32.0,210771.0,0.00276,0.618,0.508,0.231,7.0,0.0679,-5.747000000000001,1.0,0.119,103.816,0.77
16112,You & Me - Flume Remix,70.0,282812.0,0.377,0.601,0.3929999999999999,0.0002,10.0,0.132,-6.879,0.0,,75.031,0.27
16113,Everybody Is in the Place - Radio Edit,22.0,171696.0,0.000434,,0.989,0.2189999999999999,2.0,0.0715,-3.51,1.0,0.0867,130.046,0.0358
16114,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],75.0,202626.0,0.00627,0.7659999999999999,0.873,0.0,11.0,0.0764,-6.381,0.0,0.143,126.988,0.743
16115,Hope,35.0,278400.0,0.00011,0.802,0.919,0.105,0.0,0.107,-3.107,1.0,0.0592,124.994,0.3979999999999999
16116,"Happy - From ""Despicable Me 2""",72.0,232720.0,0.2189999999999999,0.647,0.8220000000000001,0.0,5.0,0.0908,-4.662,0.0,0.183,160.019,0.962
16117,Talk Dirty (feat. 2 Chainz),66.0,177685.0,0.0348,0.76,0.652,0.0,6.0,0.307,-7.321000000000001,1.0,0.2319999999999999,100.315,0.759
16118,Wasted,10.0,188371.0,0.00117,0.648,0.831,0.0031,2.0,0.198,-5.573,1.0,0.0289999999999999,112.013,0.331
16119,Recess,62.0,237680.0,0.0236,0.6579999999999999,0.93,0.0,5.0,0.578,-2.912,0.0,0.141,104.018,0.132
16120,Dark Horse,39.0,215672.0,0.00396,0.645,0.589,0.0,6.0,0.145,-6.131,1.0,0.0523,131.899,0.35
16121,She Looks So Perfect,5.0,202496.0,0.000714,0.495,0.959,0.0,1.0,0.36,-3.712,0.0,0.1369999999999999,159.993,0.431
16122,Work B**ch,71.0,247960.0,0.155,0.629,0.8240000000000001,0.000628,9.0,0.0651,-6.53,1.0,0.159,128.01,0.852
16123,,64.0,254620.0,0.00392,0.657,0.913,0.00149,11.0,0.466,-4.984,1.0,0.0528,108.036,0.906
16124,What Do You Mean?,14.0,207546.0,0.65,0.841,0.5710000000000001,0.00033,5.0,0.0895,-8.066,0.0,0.102,125.032,0.772
16125,Animals,5.0,231013.0,0.0001889999999999,0.4589999999999999,0.741,0.0,4.0,0.481,-6.43,0.0,0.0495,189.879,0.344
16126,Heartbeat Song,20.0,198693.0,0.012,0.5,0.7909999999999999,0.0,6.0,0.0645,-3.711,1.0,0.0505,149.093,0.444
16127,Time of Our Lives,49.0,229346.0,0.0895,0.7290000000000001,0.8009999999999999,0.0,5.0,0.7659999999999999,-5.698,0.0,0.0529,123.995,0.764
16128,Waiting For Love,16.0,228750.0,0.335,0.5670000000000001,0.746,0.0,6.0,0.392,-3.748,0.0,0.0511,128.03,0.578
16129,Shut Up and Dance,81.0,199080.0,0.00701,0.578,0.866,0.0,1.0,0.257,-3.804,1.0,0.0619,128.03799999999998,0.619
16130,Want to Want Me,53.0,207719.0,0.0090599999999999,0.775,0.68,0.0,0.0,0.109,-5.507999999999999,0.0,0.0629,114.025,0.6559999999999999
16131,Lean On,15.0,176561.0,0.00339,0.713,0.79,0.000868,7.0,0.485,-4.602,0.0,0.0574,98.011,0.308
16132,Firework,74.0,227880.0,0.139,0.638,0.826,0.0,8.0,0.0803,-4.968,1.0,0.0479,124.072,0.649
16133,Clarity,74.0,271426.0,0.0398,0.509,0.7809999999999999,0.0,8.0,0.0749,-3.48,1.0,0.072,128.0,0.176
16134,Summer Love,60.0,252973.0,0.0756,0.606,0.591,0.0,0.0,0.3279999999999999,-7.228,0.0,0.087,95.802,0.477
16135,Locked Out Of Heaven,49.0,233478.0,0.049,0.726,0.698,0.0,5.0,,-4.165,1.0,0.0431,143.994,0.867
16136,GDFR (feat. Sage The Gemini & Lookas),65.0,190185.0,0.000704,0.657,0.8270000000000001,0.00534,5.0,0.065,-4.0360000000000005,1.0,0.0734,145.889,0.69
16137,Crazy In Love,79.0,236133.0,0.00249,0.6459999999999999,0.77,0.0,2.0,0.0715,-6.596,0.0,0.226,99.165,0.6809999999999999
16138,Your Love Is My Drug,63.0,187066.0,0.0049,0.8290000000000001,0.607,0.0,1.0,0.0986,-3.876,1.0,0.0897,120.044,0.7659999999999999
16139,One Last Time,81.0,197266.0,0.093,0.628,0.593,1.65e-06,8.0,0.096,-5.0360000000000005,1.0,0.0323,125.026,0.104
16140,The Way I Are,65.0,179120.0,0.1889999999999999,0.7340000000000001,0.8079999999999999,0.6990000000000001,3.0,0.315,-6.448,0.0,0.106,114.764,0.805
16141,Five More Hours - Deorro x Chris Brown,74.0,211975.0,0.0288,0.6990000000000001,0.883,0.0,5.0,0.8170000000000001,-3.2260000000000004,0.0,0.2189999999999999,127.961,0.499
16142,Waiting For Love,8.0,228750.0,0.299,0.575,0.75,0.0,6.0,0.268,-3.798,0.0,0.0438,128.091,0.609
16143,I Want You To Know,8.0,238800.0,0.00621,0.561,0.877,8.11e-06,9.0,0.28,-2.215,0.0,0.0659,130.003,0.375
16144,Break Free,76.0,214840.0,0.0064,0.687,0.7020000000000001,4.35e-05,7.0,0.204,-5.324,0.0,0.0455,129.95600000000002,0.284
16145,L.A.LOVE (la la),0.0,192653.0,0.0183,0.478,0.386,0.0,4.0,0.264,-7.999,0.0,0.0893,201.753,0.268
16146,All About That Bass,68.0,187920.0,0.0573,0.807,0.887,2.87e-06,9.0,0.124,-3.726,1.0,0.0503,134.05200000000002,0.961
16147,Love Runs Out,63.0,224226.0,0.1669999999999999,0.7190000000000001,0.935,0.0,7.0,0.0973,-3.752,1.0,0.0589,120.022,0.738
16148,Brand New,49.0,271693.0,0.335,0.904,0.858,3.58e-05,8.0,0.0594,-6.5360000000000005,1.0,0.204,120.128,0.679
16149,Fun (feat. Chris Brown),27.0,202240.0,0.132,0.785,0.78,0.0,0.0,0.196,-3.666,0.0,0.046,114.007,0.528
16150,21,,194480.0,0.0586,0.501,0.9,0.0,11.0,0.218,-4.3660000000000005,1.0,0.0433,160.096,0.943
16151,Mo Bamba,90.0,180897.0,0.268,0.738,0.629,0.00114,6.0,0.163,-4.882,0.0,0.0495,146.067,0.319
16152,Leave Me Alone,69.0,195637.0,0.107,0.792,0.743,0.0,7.0,0.183,-2.806,1.0,0.0851,150.024,0.742
16153,Praise The Lord (Da Shine),91.0,205040.0,0.0609,0.85,0.569,0.0816,5.0,0.1,-8.152000000000001,0.0,0.136,80.02,0.294
16154,No Stylist,91.0,192172.0,0.0215,0.765,0.7040000000000001,0.0,5.0,0.2269999999999999,-4.589,0.0,0.127,147.055,0.498
16155,Backbone,17.0,164905.0,0.0987,0.621,0.6,0.0,10.0,0.111,-7.055,0.0,0.542,139.872,0.517
16156,Backin' It Up (feat. Cardi B),78.0,190466.0,0.0886,0.7959999999999999,0.68,0.0,10.0,0.268,-4.853,0.0,,164.93200000000002,0.565
16157,25 Soldiers,54.0,287557.0,0.207,0.5329999999999999,0.8759999999999999,0.0,1.0,0.857,-4.041,1.0,0.324,76.0,0.119
16158,My Boy (feat. J. Cole) - Freestyle,72.0,269657.0,0.1969999999999999,0.8140000000000001,0.737,0.0,7.0,0.0954,-4.8260000000000005,1.0,0.259,171.687,0.461
16159,New Patek,90.0,343099.0,0.0367,0.85,0.785,0.0,8.0,0.155,-4.963,0.0,0.345,145.063,0.718
16160,McDonalds Rich,40.0,172705.0,0.0921,0.8540000000000001,0.805,5.18e-05,1.0,0.114,-5.796,1.0,0.24,156.011,0.8140000000000001
16161,Pull Up (feat. NAV),78.0,193575.0,0.484,0.828,0.37,0.0,7.0,0.119,-7.441,0.0,0.26,149.964,0.5489999999999999
16162,Car Confessions,62.0,264527.0,0.153,0.509,0.8270000000000001,0.0,0.0,0.564,-4.377,1.0,0.364,160.072,0.141
16163,Barbie Dreams,82.0,279866.0,0.313,0.855,0.787,0.0,8.0,0.1939999999999999,-4.134,0.0,0.3339999999999999,88.00299999999999,0.7020000000000001
16164,Prince Charming,0.0,151062.0,0.4539999999999999,0.6509999999999999,0.573,0.0,1.0,0.155,-9.468,1.0,0.315,78.219,0.605
16165,Nervous,63.0,136222.0,0.508,0.774,0.9,0.0,11.0,0.245,-3.808,0.0,0.118,115.031,0.524
16166,Where We Come From (feat. YoungBoy Never Broke Again),59.0,211892.0,0.253,0.55,0.716,0.0,8.0,0.134,-7.249,1.0,0.319,181.333,0.809
16167,Gmail,69.0,216946.0,0.07,0.763,0.708,0.0106,8.0,0.13,-6.297000000000001,1.0,0.134,160.035,0.732
16168,Ego,69.0,210431.0,0.188,0.833,0.5670000000000001,0.0,7.0,0.0999,-5.16,0.0,0.1,127.995,0.203
16169,Do You Understand? (feat. Gunna & Tory Lanez),74.0,279256.0,0.0583,0.878,0.527,0.0,4.0,0.0976,-5.194,0.0,0.111,129.964,0.178
16170,APESHIT,78.0,264853.0,0.0133,0.705,0.784,0.0,2.0,0.168,-6.477,1.0,0.271,160.035,0.377
16171,Down Bitch,60.0,256720.0,0.239,0.65,0.669,0.0,3.0,0.0496,-6.399,0.0,0.419,175.695,0.757
16172,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",75.0,190514.0,0.0712,0.611,0.929,0.0,7.0,0.0379,-3.265,1.0,0.484,78.072,0.5870000000000001
16173,Cops Shot The Kid,64.0,167907.0,0.0264,0.442,0.71,0.0,7.0,0.618,-5.142,1.0,0.684,205.116,0.508
16174,Yeah Yeah (feat. 50 Cent and Murda Beatz),64.0,179084.0,0.473,0.754,0.635,0.0,7.0,0.106,-6.792000000000001,0.0,0.376,192.957,0.8640000000000001
16175,PettyWap,70.0,173889.0,0.802,0.735,0.715,0.00196,6.0,0.196,-3.777,0.0,0.113,83.02799999999999,0.598
16176,The Return,76.0,252133.0,0.113,0.8,0.956,0.0,11.0,0.107,-4.432,0.0,0.178,90.025,0.65
16177,Sh*t Talk,47.0,152749.0,0.0741,0.907,0.7340000000000001,2.36e-05,8.0,0.105,-3.112,1.0,0.317,133.964,0.351
16178,Bendicion,47.0,119360.0,0.0387,0.647,0.863,0.0,10.0,0.243,-2.32,0.0,0.292,109.352,0.496
16179,Blood Pressure,46.0,214466.0,0.0236,0.81,0.519,0.0,1.0,0.126,-9.899,1.0,0.304,94.035,0.131
16180,"Facts Remix (feat. DJ Khaled, Busta Rhymes & Fat Joe)",63.0,256609.0,0.00193,0.432,0.946,0.0,9.0,0.379,-3.044,1.0,0.478,176.546,0.537
16181,Rich Sex (feat. Lil Wayne),70.0,192453.0,0.0515,0.8759999999999999,0.637,0.0,9.0,0.0677,-5.157,1.0,0.259,146.958,0.5529999999999999
16182,Us (feat. Gunna),50.0,161933.0,0.309,0.517,0.603,0.0,4.0,0.107,-11.630999999999998,0.0,0.831,77.19800000000001,0.183
